,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,kl,bayes_factor_utility,beta_kl_utility,beta_kl,beta_entropy_change,beta_bayes_factor_utility_1,pure_second_order_belief_change,entropy_change_scaled,kl_scaled,beta_entropy_change_scaled,beta_kl_scaled,beta_bayes_factor_utility_1_scaled,pure_second_order_belief_change_scaled,prior_beta_for_beta_kl_a,prior_beta_for_beta_kl_b,posterior_beta_for_beta_kl_a,posterior_beta_for_beta_kl_b,prior_beta_for_beta_entropy_change_a,prior_beta_for_beta_entropy_change_b,posterior_beta_for_beta_entropy_change_a,posterior_beta_for_beta_entropy_change_b,prior_beta_for_beta_bayes_factor_utility_1_a,prior_beta_for_beta_bayes_factor_utility_1_b,posterior_beta_for_beta_bayes_factor_utility_1_a,posterior_beta_for_beta_bayes_factor_utility_1_b,prior_beta_for_pure_second_order_belief_change_a,prior_beta_for_pure_second_order_belief_change_b,posterior_beta_for_pure_second_order_belief_change_a,posterior_beta_for_pure_second_order_belief_change_b,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_change_a,prior_beta_for_entropy_change_b,posterior_beta_for_entropy_change_a,posterior_beta_for_entropy_change_b
1469,5940,helpful,12,high_certainty,positive,positive,1.0,1.0,6,3,0.65,0.30000000000000004,0.77,0.35000000000000003,3,0.0527771561,0.3127520888,0.3750601913,0.7692307692,0.9833961782,4.0981223821,1.0543283547,11.0393319374,13.4239290576,0.3107590834,0.9941193245000001,0.560785658,0.9836081654000001,0.7639030006,0.9076398527,4.6644991831,9.5504980939,62.4942089633,34.1122663648,5.962279298,12.5786516954,111.2492528337,60.3649822951,134.8665186996,313.3552102992,40769.8159656643,21953.4393661269,1.9837832129000001,3.2954941635,11.8570841821,6.8461222519,5.2,10.8,82.9,45.1,5.2,10.8,82.9,45.1
1470,5941,helpful,1,non_answer,,neutral,1.0,0.875,5,6,0.5,0.5,0.15,0.0,1,0.0,0.0,0.0,0.0,0.1439095111,0.1553791971,0.36761617550000003,10.8325537521,6.4344030928,0.0,0.0,0.24939607530000002,0.14432648680000001,0.7574322074000001,0.6807487646,48.303237664,48.303237664,25.5009537015,25.5009537015,85.8071175644,85.8071175644,40.8679377203,40.8679377203,31361.6276658956,31361.6276658956,6040.6921006135,6040.6921006135,9.351603217,9.351603217,6.1344016706,6.1344016706,64.0,64.0,32.0,32.0,64.0,64.0,32.0,32.0
1471,5941,helpful,2,exhaustive,positive,neutral,1.0,0.875,7,3,1.0,0.5,1.0,0.5,4,1.0,0.6321205588000001,1.0,1.0,1.0,36.5667584222,4.2373552159,12.6935509906,23.2328701562,0.9991339944000001,0.9999988708,0.9633635262,1.0,0.8098267254,0.9837983831,7.1074986385,7.1074986385,181.9894517781,1.0,9.2704654967,9.2704654967,359.3245886843,1.0,224.1108644994,224.1108644994,325641.053417812,1.0,2.6396386882,2.6396386882,27.5121475326,1.0,8.0,8.0,255.0,1.0,8.0,8.0,255.0,1.0
1472,5941,helpful,3,exhaustive,negative,negative,1.0,0.875,7,4,0.0,0.25,1.0,0.25,3,0.8112781245,0.3396844811,0.4150374993,1.0,1.0,32.027248563,3.7439118166,12.6899746523,20.4641405795,0.9967229918,0.9965984834,0.9461547910000001,1.0,0.8097377711,0.9735192328000001,7.231418753,19.6942562591,1.0,181.9894517781,10.2322249069,28.6966747208,1.0,359.3245886843,582.2612759636,1744.7838278908,1.0,325641.053417812,2.5120017383,5.5360052148,1.0,27.5121475326,8.5,23.5,1.0,255.0,8.5,23.5,1.0,255.0
1473,5941,helpful,4,exhaustive,positive,negative,1.0,0.875,7,4,1.0,0.05,1.0,0.9500000000000001,3,0.2863969571,0.9867257352000001,4.3219280949,1.0,1.0,170.74511102,3.1267573587,12.699956344,20.4641405795,0.8672864567,1.0,0.9128419496,1.0,0.8099859421000001,0.9735192328000001,2.2462837506,24.6793912615,181.9894517781,1.0,2.8464449814,36.0824546464,359.3245886843,1.0,117.2522551927,2209.7928486617,325641.053417812,1.0,1.3024003477,6.7456066054,27.5121475326,1.0,2.5,29.5,255.0,1.0,2.5,29.5,255.0,1.0
1474,5941,helpful,5,low_certainty,negative,positive,1.0,0.875,4,6,0.4,0.9,0.30000000000000004,0.5,2,0.5019550009,0.6614242736,1.0830074999,0.9259259259,1.0,68.8682742679,1.215690662,11.0086981946,10.655199481,0.9709749354,0.9999996377,0.6127521185,1.0,0.7629553715,0.8490417608,86.1458277953,10.4606475328,10.9702700048,15.9554050072,153.6528116159,17.9614235129,15.7715598511,23.1573397767,56450.1297986121,6273.1255331791,931.0180415418,1396.0270623127,16.0328857906,2.6703206434,3.4192027812,4.6288041718,114.4,13.6,13.0,19.0,114.4,13.6,13.0,19.0
1475,5941,helpful,6,low_certainty,positive,positive,1.0,0.875,5,5,0.6000000000000001,0.75,0.30000000000000004,0.15,0,0.15967247,0.0751020807,0.0780719051,0.5,0.9517353817,3.031056527,0.1209924416,8.1955586033,0.0,0.6756556296,0.656689029,0.0900986079,0.9521919069,0.6575598208,0.0,37.7514305523,13.2504768508,30.4011444418,20.6007629612,60.8019065804,20.9339688601,48.8415252643,32.8943501762,9060.5381509203,3020.8460503068,7248.6305207362,4832.7536804908,8.7016025059,3.5672008353,7.1612820047,5.1075213365,47.5,16.5,38.2,25.8,47.5,16.5,38.2,25.8
1476,5941,helpful,7,exhaustive,negative,positive,1.0,0.875,2,6,0.30000000000000004,0.8,0.75,0.5,4,0.1593628043,0.568564473,0.8406371957000001,0.8928571429000001,1.0,65.1788954983,1.5748163276,11.0451261485,15.2401416304,0.6749466030000001,0.9999899878,0.7073979202,1.0,0.7640818132,0.9330858207,76.6851802625,19.9212950656,2.6513769571,4.8532128998,136.6913881031,34.9228470258,3.0491844778,5.7814304481,50178.004265433,12545.2510663582,26.3001492512,60.033681586,14.3625651472,4.3406412868,1.4389194411,2.0241453625,101.8,26.2,2.8,5.2,101.8,26.2,2.8,5.2
1477,5941,helpful,9,non_answer,,negative,1.0,0.875,5,4,0.1,0.1,0.30000000000000004,0.0,1,0.0,0.0,0.0,0.0,0.098520942,0.1037184668,0.38093423660000003,9.1855700138,4.2207963881,0.0,0.0,0.2571567296,0.0988140618,0.6991408427,0.5271490836,3.4925675012,23.4331075109,5.9001907403,45.1017166627,4.6928899628,34.236009665,8.9735875441,72.7622878965,233.5045103854,2093.540593469,1208.9384201227,10872.4457811043,1.6048006953,6.4432062577,2.0268803341,10.241923007,4.0,28.0,7.2,56.8,4.0,28.0,7.2,56.8
1478,5941,helpful,10,high_certainty,negative,negative,1.0,0.875,4,6,0.2,0.5,0.5,0.30000000000000004,2,0.2780719051,0.24275763,0.2780719051,0.75,1.0,26.896597348,0.5184968948,11.0086981946,10.655199481,0.8592622693,0.9778057853000001,0.3327698016,1.0,0.7629553715,0.8490417608,48.303237664,48.303237664,5.9851350024,20.9405400097,85.8071175644,85.8071175644,8.3857799256,30.5431197022,31361.6276658956,31361.6276658956,466.0090207709,1861.0360830836,9.351603217,9.351603217,2.2096013906,5.8384055624,64.0,64.0,7.0,25.0,64.0,64.0,7.0,25.0
1479,5941,helpful,11,high_certainty,positive,neutral,1.0,0.875,6,6,0.8,0.5,0.9,0.30000000000000004,0,0.2780719051,0.24275763,0.2780719051,0.75,1.0,27.7798925958,0.2209329045,10.5356566182,0.0,0.8592622693,0.9778057853000001,0.158365739,1.0,0.7478299269,6.661338148e-16,48.303237664,48.303237664,76.6851802625,19.9212950656,85.8071175644,85.8071175644,136.6913881031,34.9228470258,31361.6276658956,31361.6276658956,50178.004265433,12545.2510663582,9.351603217,9.351603217,14.3625651472,4.3406412868,64.0,64.0,101.8,26.2,64.0,64.0,101.8,26.2
1480,5942,relevant,1,low_certainty,negative,positive,1.0,0.5,4,4,0.7000000000000001,0.8,0.65,0.1,0,0.1593628043,0.0398225767,0.0406371957,0.4166666667,0.5194590734,0.7328428792,0.1292698306,6.1442049918,0.0,0.6749466030000001,0.4267806203,0.0959571178,0.5205619992,0.5522058023,3.330669074e-16,20.9405400097,5.9851350024,18.4479725085,8.4777025036,30.5431197022,8.3857799256,26.8502297394,12.0786698883,1861.0360830836,466.0090207709,1628.5315726981,698.5135311563,5.8384055624,2.2096013906,5.2336048671,2.8144020859000003,25.0,7.0,22.0,10.0,25.0,7.0,22.0,10.0
1481,5942,relevant,2,low_certainty,positive,neutral,1.0,0.5,4,4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0,0.0,0.0,0.0,1.110223025e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4479725085,8.4777025036,18.4479725085,8.4777025036,26.8502297394,12.0786698883,26.8502297394,12.0786698883,1628.5315726981,698.5135311563,1628.5315726981,698.5135311563,5.2336048671,2.8144020859000003,5.2336048671,2.8144020859000003,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0
1482,5942,relevant,3,exhaustive,negative,neutral,1.0,0.5,7,7,1.0,0.5,1.0,0.5,0,1.0,0.6321205588000001,1.0,1.0,1.0,603.7337361855,0.0,12.6935509906,0.0,0.9991339944000001,0.9999988708,0.0,1.0,0.8098267254,0.0,91.4947258891,91.4947258891,181.9894517781,1.0,180.1622943421,180.1622943421,359.3245886843,1.0,162821.026708906,162821.026708906,325641.053417812,1.0,14.2560737663,14.2560737663,27.5121475326,1.0,128.0,128.0,255.0,1.0,128.0,128.0,255.0,1.0
1483,5942,relevant,4,exhaustive,positive,negative,1.0,0.5,5,4,0.9,0.5,0.85,0.4,1,0.5310044064,0.4119859321,0.5310044064,0.8888888889000001,0.9999997190000001,15.0850695642,0.8598770793,9.1855700138,4.2207963881,0.9763511519,0.9993049923,0.4888148947,0.999999732,0.6991408427,0.5271490836,13.462837506,13.462837506,45.1017166627,5.9001907403,19.4644498139,19.4644498139,72.7622878965,8.9735875441,1163.5225519272,1163.5225519272,10872.4457811043,1208.9384201227,4.0240034765,4.0240034765,10.241923007,2.0268803341,16.0,16.0,56.8,7.2,16.0,16.0,56.8,7.2
1484,5942,relevant,5,non_answer,,neutral,1.0,0.5,2,6,0.8,0.9,0.25,0.1,4,0.2529325013,0.062051278,0.0640599988,0.5555555556,0.9999995922,14.7123930378,1.7556204167,11.0451261485,15.2401416304,0.8319651169000001,0.5840703846,0.7459021956,0.9999996105000001,0.7640818132,0.9330858207,86.1458277953,10.4606475328,5.4036718855,2.1009179714,153.6528116159,17.9614235129,6.4644919407,2.3661229852,56450.1297986121,6273.1255331791,68.4670646698,17.8667661674,16.0328857906,2.6703206434,2.1704518429,1.2926129607,114.4,13.6,5.8,2.2,114.4,13.6,5.8,2.2
1485,5942,relevant,6,high_certainty,positive,negative,1.0,0.5,4,5,0.5,0.1,0.6000000000000001,0.4,1,0.5310044064,0.5214361285,0.7369655942000001,0.8888888889000001,0.9999999998,22.4760317295,0.8598770793,9.1855700138,4.2207963881,0.9763511519,0.9999585915,0.4888148947,0.9999999998,0.6991408427,0.5271490836,5.9001907403,45.1017166627,13.462837506,13.462837506,8.9735875441,72.7622878965,19.4644498139,19.4644498139,1208.9384201227,10872.4457811043,1163.5225519272,1163.5225519272,2.0268803341,10.241923007,4.0240034765,4.0240034765,7.2,56.8,16.0,16.0,7.2,56.8,16.0,16.0
1486,5942,relevant,7,high_certainty,negative,neutral,1.0,0.5,4,4,0.25,0.1,0.7000000000000001,0.15,0,0.3422825309,0.1247154271,0.1332062193,0.6666666667000001,0.8669282891000001,2.0168671161,0.3411083291,6.5489545502,1e-10,0.9105115818,0.8386419225,0.2337073996,0.8677671587,0.5752892512000001,0.0,3.4925675012,23.4331075109,7.231418753,19.6942562591,4.6928899628,34.236009665,10.2322249069,28.6966747208,233.5045103854,2093.540593469,582.2612759636,1744.7838278908,1.6048006953,6.4432062577,2.5120017383,5.5360052148,4.0,28.0,8.5,23.5,4.0,28.0,8.5,23.5
1487,5942,relevant,9,non_answer,,positive,1.0,0.5,7,6,0.99,0.9,0.15,0.09,1,0.3882024577,0.0977911165,0.10290920760000001,0.9090909091,0.9999999692,17.2969355534,2.6463959318,12.5022854083,9.8089410985,0.9352651709,0.755671406,0.8732034949,0.9999999709,0.805010506,0.8245821668000001,86.1458277953,10.4606475328,180.1795572603,2.8098945178,153.6528116159,17.9614235129,355.7413427975,4.5832458868,56450.1297986121,6273.1255331791,322384.6528836339,3257.4005341781,16.0328857906,2.6703206434,27.2470260572,1.2651214753,114.4,13.6,252.46,3.54,114.4,13.6,252.46,3.54
1488,5942,relevant,10,exhaustive,positive,negative,1.0,0.5,5,4,0.9,0.7000000000000001,0.9,0.2,1,0.4122953056,0.1544913004,0.1678168214,0.7407407407000001,0.9909268880000001,4.7024399621,0.7761337367000001,9.1855700138,4.2207963881,0.9453796904,0.8995492529,0.4542927397,0.9910596842,0.6991408427,0.5271490836,18.4479725085,8.4777025036,45.1017166627,5.9001907403,26.8502297394,12.0786698883,72.7622878965,8.9735875441,1628.5315726981,698.5135311563,10872.4457811043,1208.9384201227,5.2336048671,2.8144020859000003,10.241923007,2.0268803341,22.0,10.0,56.8,7.2,22.0,10.0,56.8,7.2
1489,5942,relevant,11,low_certainty,negative,positive,1.0,0.5,4,5,0.30000000000000004,0.75,0.75,0.45,1,0.0700127748,0.4744029112,0.6432203506,0.8571428571,1.0,25.888694209,0.42120570960000003,9.1855700138,4.2207963882,0.389638227,0.9998505092000001,0.28013883030000003,1.0,0.6991408427,0.5271490836,37.7514305523,13.2504768508,8.4777025036,18.4479725085,60.8019065804,20.9339688601,12.0786698883,26.8502297394,9060.5381509203,3020.8460503068,698.5135311563,1628.5315726981,8.7016025059,3.5672008353,2.8144020859000003,5.2336048671,47.5,16.5,10.0,22.0,47.5,16.5,10.0,22.0
1490,5943,relevant,1,exhaustive,negative,positive,1.0,0.5,6,4,0.05,0.65,0.9500000000000001,0.6000000000000001,2,0.6476710983,0.6938015862,1.1835219759,0.971659919,1.0,39.303183894200004,1.4997651404,11.0086981946,10.6551994809,0.9896122698,0.9999999085000001,0.6897490769,1.0,0.7629553715,0.8490417608,17.2016887579,9.7239862542,5.7303237664,90.8761515617,25.003784758,13.9251148697,9.4807117564,162.1335233724,1512.2793175054,814.7657863491,3137.0627665896,59586.1925652017,4.9312045195,3.1168024336,1.8351603217,16.8680461123,20.5,11.5,7.3,120.7,20.5,11.5,7.3,120.7
1491,5943,relevant,3,low_certainty,negative,negative,1.0,0.5,6,2,0.05,0.30000000000000004,0.75,0.25,4,0.5948939421,0.2512093472,0.2892958368,0.8771929825,0.9700839656,3.5093606734,2.1675108123,11.0451261485,15.2401416304,0.9849287383,0.9809678272000001,0.8157503283,0.9704113430000001,0.7640818132,0.9330858207,2.6513769571,4.8532128998,5.7303237664,90.8761515617,3.0491844778,5.7814304481,9.4807117564,162.1335233724,26.3001492512,60.033681586,3137.0627665896,59586.1925652017,1.4389194411,2.0241453625,1.8351603217,16.8680461123,2.8,5.2,7.3,120.7,2.8,5.2,7.3,120.7
1492,5943,relevant,4,high_certainty,negative,negative,1.0,0.5,3,1,0.1,0.15,0.65,0.05,2,0.1408447111,0.0155967846,0.0157196941,0.37037037040000004,0.43473896170000004,0.5704676399,0.9211449602,6.0697964416,3.0075994595,0.6296042572,0.19367297800000002,0.5126804532,0.4357491345,0.5478276227000001,0.4135658097,1.2942899723,2.6676431764,2.2214997277,11.9934975493,1.3308725274,2.8749443217,2.6540930993,15.8868378941,3.1943671396,13.4347471242,45.6221728999,402.5995560989,1.0407516875,1.2309262294,1.3279277376,3.9513496388,1.3,2.7,2.4,13.6,1.3,2.7,2.4,13.6
1493,5943,relevant,5,exhaustive,positive,positive,1.0,0.5,7,4,1.0,0.8,1.0,0.2,3,0.7219280949,0.2752496983,0.3219280949,1.0,1.0,24.6336920946,3.668733157,12.6892578472,20.4641405796,0.9938466709,0.9878264703,0.9429013366000001,1.0,0.8097199369,0.9735192328000001,20.9405400097,5.9851350024,181.9894517781,1.0,30.5431197022,8.3857799256,359.3245886843,1.0,1861.0360830836,466.0090207709,325641.053417812,1.0,5.8384055624,2.2096013906,27.5121475326,1.0,25.0,7.0,255.0,1.0,25.0,7.0,255.0,1.0
1494,5943,relevant,6,exhaustive,positive,neutral,1.0,0.5,7,2,0.99,0.25,1.0,0.74,5,0.7304849886,0.8509326764,1.9033572391,0.9966329966,0.9999999957000001,19.2596890536,4.4606213448,12.6932919792,25.0490827289,0.9942069825000001,1.0,0.9692215803,0.9999999959,0.8098202844,0.9882620597,2.3761474642,5.1284423927,180.1795572603,2.8098945178,2.7076537314999998,6.1229611944,355.7413427975,4.5832458868,22.0834577093,64.2503731279,322384.6528836339,3257.4005341781,1.3657662009,2.0972986027,27.2470260572,1.2651214753,2.5,5.5,252.46,3.54,2.5,5.5,252.46,3.54
1495,5943,relevant,7,non_answer,,neutral,1.0,0.5,2,2,0.25,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3761474642,5.1284423927,2.3761474642,5.1284423927,2.7076537314999998,6.1229611944,2.7076537314999998,6.1229611944,22.0834577093,64.2503731279,22.0834577093,64.2503731279,1.3657662009,2.0972986027,1.3657662009,2.0972986027,2.5,5.5,2.5,5.5,2.5,5.5,2.5,5.5
1496,5943,relevant,8,exhaustive,negative,neutral,1.0,0.5,7,2,0.0,0.2,1.0,0.2,5,0.7219280949,0.2752496983,0.3219280949,1.0,0.9996403073000001,7.9302603981,4.4020163485,12.6933955918,25.049082729,0.9938466709,0.9878264703,0.9677812864,0.9996491408,0.8098228611,0.9882620597,2.1009179714,5.4036718855,1.0,181.9894517781,2.3661229852,6.4644919407,1.0,359.3245886843,17.8667661674,68.4670646698,1.0,325641.053417812,1.2926129607,2.1704518429,1.0,27.5121475326,2.2,5.8,1.0,255.0,2.2,5.8,1.0,255.0
1497,5943,relevant,9,high_certainty,positive,negative,1.0,0.5,6,5,0.9,0.15,1.0,0.75,1,0.1408447111,0.8670417309,2.0177199665,0.9803921569,1.0,94.771780433,0.5428111269,10.9790627331,6.4344030928,0.6296042572,1.0,0.3453105643,1.0,0.7620350038,0.6807487646,8.3502861105,42.6516212926,86.1458277953,10.4606475328,12.9603813161,68.7754941244,153.6528116159,17.9614235129,1812.9076301841,10268.476571043,56450.1297986121,6273.1255331791,2.5403205012,9.72848284,16.0328857906,2.6703206434,10.3,53.7,114.4,13.6,10.3,53.7,114.4,13.6
1498,5943,relevant,11,non_answer,,positive,1.0,0.5,3,2,0.36,0.36,0.1,0.0,1,0.0,0.0,0.0,0.0,0.1003865546,0.1057901131,0.3406979814,5.8940939661,1.8162125729,0.0,0.0,0.23346197540000002,0.10068490940000001,0.5373187002,0.2755080925,2.9816523485,4.5229375084,5.3973990197,8.8175982573,3.4590213733,5.3715935526,6.9547351576,11.5861958358,31.3601791014,54.9736517358,161.6398224396,286.5819065592,1.5267033293,1.9363614743,2.1805398555,3.098737521,3.16,4.84,6.04,9.96,3.16,4.84,6.04,9.96
1499,5943,relevant,12,low_certainty,positive,negative,1.0,0.5,6,4,0.03,0.1,0.88,0.07,2,0.2746037358,0.0513439552,0.0527089857,0.7216494845,0.8896459769,2.2040616894,1.2981749639,11.0086981946,10.6551994809,0.8557779246,0.51412222,0.6368933418,0.8904059812,0.7629553715,0.8490417608,3.4925675012,23.4331075109,3.8381942598,92.7682810682,4.6928899628,34.236009665,6.0884270539,165.525808075,233.5045103854,2093.540593469,1882.6376599537,60840.6176718375,1.6048006953,6.4432062577,1.501096193,17.2021102409,4.0,28.0,4.78,123.22,4.0,28.0,4.78,123.22
1500,5944,helpful,1,non_answer,,positive,1.0,0.75,5,5,0.64,0.6000000000000001,0.4,0.04,0,0.0282674052,0.0048570713,0.0048689052,0.15625,0.1880069205,0.2082634617,0.020048218700000002,6.8745611351,1e-10,0.18072131430000002,0.0645007259,0.0155233091,0.1885369836,0.5929924446,0.0,30.4011444418,20.6007629612,32.3612207379,18.6406866651,48.8415252643,32.8943501762,52.0309602819,29.7049151586,7248.6305207362,4832.7536804908,7731.8058887853,4349.5783124417,7.1612820047,5.1075213365,7.5720341383,4.6967692028,38.2,25.8,40.68,23.32,38.2,25.8,40.68,23.32
1501,5944,helpful,2,low_certainty,negative,neutral,1.0,0.75,5,5,0.36,0.73,0.7000000000000001,0.37,0,0.101218553,0.3493010317,0.4297081579,0.7919520548000001,0.9999999677,17.2494619531,0.07652072730000001,9.098262267,0.0,0.5101983142000001,0.9972175801000001,0.0579666391,0.9999999694,0.6956864223,0.0,36.7713924042,14.2305149988,18.6406866651,32.3612207379,59.2071890716,22.5286863689,29.7049151586,52.0309602819,8818.9504668957,3262.4337343313,4349.5783124417,7731.8058887853,8.496226439,3.7725769021,4.6967692028,7.5720341383,46.26,17.74,23.32,40.68,46.26,17.74,23.32,40.68
1502,5944,helpful,3,exhaustive,negative,positive,1.0,0.75,5,4,0.19,0.5,0.9500000000000001,0.31,1,0.2985285401,0.2580908926,0.2985285401,0.7654320988000001,0.9993355270000001,7.3165162566,0.6012548790000001,9.1855700138,4.2207963881,0.8781676777,0.9832282155000001,0.3744988651,0.9993505970000001,0.6991408427,0.5271490836,13.462837506,13.462837506,10.3103624066,40.6915449965,19.4644498139,19.4644498139,16.1498163337,65.5860591068,1163.5225519272,1163.5225519272,2296.0829982331,9785.3012029939,4.0240034765,4.0240034765,2.9510726348,9.3177307063,16.0,16.0,12.78,51.22,16.0,16.0,12.78,51.22
1503,5944,helpful,5,low_certainty,positive,negative,1.0,0.75,5,5,0.5,0.55,0.55,0.05,0,0.007225546,0.0072235685,0.0072497848,0.1818181818,0.263280364,0.3055478716,0.0049407356,7.0974979148,1e-10,0.049675524000000006,0.094509719,0.0038481856000000003,0.2639858321,0.6046860166,0.0,27.9510490717,23.0508583314,25.5009537015,25.5009537015,44.8547314923,36.8811439482,40.8679377203,40.8679377203,6644.6613106749,5436.7228905522,6040.6921006135,6040.6921006135,6.6478418376,5.6209615035,6.1344016706,6.1344016706,35.1,28.9,32.0,32.0,35.1,28.9,32.0,32.0
1504,5944,helpful,6,non_answer,,negative,1.0,0.75,6,6,0.38,0.27,0.21,0.11,0,0.116577386,0.0404258534,0.0412656902,0.3965392934,0.9653818264,3.3633764875,0.0883975126,9.5324004051,0.0,0.5604744082,0.4316929323,0.06665735440000001,0.9657449844,0.7124805820000001,0.0,26.5437483386,70.0627269895,36.9504606247,59.6560147034,46.7958434848,124.818391644,65.453409349,106.1608257799,16935.7389395836,45787.5163922076,23835.0770260807,38888.1783057106,5.5098657372,13.1933406968,7.3472184449,11.3559879891,35.02,92.98,48.88,79.12,35.02,92.98,48.88,79.12
1505,5944,helpful,7,exhaustive,positive,negative,1.0,0.75,5,5,0.81,0.5,0.73,0.31,0,0.2985285401,0.2580908926,0.2985285401,0.7654320988000001,0.9999995726,14.6655847332,0.2373609864,8.9213532089,1e-10,0.8781676777,0.9832282155000001,0.1690866274,0.9999995918000001,0.6885647486,0.0,25.5009537015,25.5009537015,40.6915449965,10.3103624066,40.8679377203,40.8679377203,65.5860591068,16.1498163337,6040.6921006135,6040.6921006135,9785.3012029939,2296.0829982331,6.1344016706,6.1344016706,9.3177307063,2.9510726348,32.0,32.0,51.22,12.78,32.0,32.0,51.22,12.78
1506,5944,helpful,8,high_certainty,positive,neutral,1.0,0.75,5,3,0.79,0.53,0.86,0.26,2,0.2559188486,0.1901065894,0.2108526319,0.7002423916,0.9369436532000001,2.7637265593,0.9186457977,9.3617010897,6.9895259646,0.8354666951,0.9442802834,0.5117291186,0.9374877141,0.7059907621,0.7106976041,7.4739485568,6.7410487202,39.7115068484,11.2904005546,9.7666934265,8.7742375669,63.991341598,17.7445338425,237.4975163694,210.7242126294,9543.7135189693,2537.6706822577,2.7380170095,2.541260367,9.1123546395,3.1564487016,8.42,7.58,49.98,14.02,8.42,7.58,49.98,14.02
1507,5944,helpful,9,low_certainty,positive,neutral,1.0,0.75,5,4,0.67,0.62,0.63,0.05,1,0.043115649400000004,0.0077718514,0.0078022096,0.19638648860000002,0.2421247166,0.27723644070000003,0.3956635274,9.1855700138,4.2207963882,0.2621650628,0.1013338346,0.26564632180000003,0.2427832279,0.6991408427,0.5271490836,16.4539185075,10.4717565046,33.83127796,17.170629443,23.8959177692,15.0329818586,54.4230365451,27.3128388954,1442.5279643898,884.5171394647,8094.1874148221,3987.1967864049,4.7497643109,3.2982426421,7.8800982386000005,4.3887051026,19.6,12.4,42.54,21.46,19.6,12.4,42.54,21.46
1508,5944,helpful,10,high_certainty,positive,positive,1.0,0.75,5,5,0.67,0.59,0.73,0.08,0,0.061574096,0.019376624800000002,0.0195668124,0.29122679290000003,0.572633148,0.8501124963000001,0.0441420291,7.5671913064,0.0,0.35221542100000003,0.2350527628,0.0338606289,0.5737707817000001,0.6282346663,3.330669074e-16,29.9111253678,21.0907820352,33.83127796,17.170629443,48.0441665099,33.6917089306,54.4230365451,27.3128388954,7127.8366787239,4953.5475225031,8094.1874148221,3987.1967864049,7.0585939713,5.2102093699,7.8800982386000005,4.3887051026,37.58,26.42,42.54,21.46,37.58,26.42,42.54,21.46
