StimID,TrialType,TaskType,Answer,AnswerCertainty,AnswerPolarity,Context,ContextType,CriticalProposition,YourQuestion,YourQuestionIntro,name,SliderLabelLeft,SliderLabelRight,AnswerIntro,TaskQuestion
1,main,relevance,It's going to be cloudy this afternoon.,low_certainty,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's going to be cloudy this afternoon.,low_certainty,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It'll be on the beach.,exhaustive,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It'll be on the beach.,exhaustive,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It'll be on the beach.,exhaustive,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,There's a wedding canopy set up on the beach.,high_certainty,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,There's a wedding canopy set up on the beach.,high_certainty,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,There's a wedding canopy set up on the beach.,high_certainty,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's a beautiful sunny day.,low_certainty,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's a beautiful sunny day.,low_certainty,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's a beautiful sunny day.,low_certainty,positive,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
2,main,relevance,We're having chicken soup for lunch.,non_answer,N/A,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,completely unhelpful,maximally helpful,Your sibling responds:,How helpful was your sibling's response to the question at hand?
2,main,relevance,We're having chicken soup for lunch.,non_answer,N/A,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,completely unhelpful,maximally helpful,Your sibling responds:,How helpful was your sibling's response to the question at hand?
2,main,relevance,We're having chicken soup for lunch.,non_answer,N/A,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,completely unhelpful,maximally helpful,Your sibling responds:,How helpful was your sibling's response to the question at hand?
2,main,relevance,We're having lasagna.,exhaustive,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,completely unhelpful,maximally helpful,Your sibling responds:,How helpful was your sibling's response to the question at hand?
2,main,relevance,We're having lasagna.,exhaustive,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,completely unhelpful,maximally helpful,Your sibling responds:,How helpful was your sibling's response to the question at hand?
